数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
金龙鱼大豆油,33,2.0642083941014437,2.3327631569484364,0.4964077638158457
金龙鱼调和油,33,0.7119726678550236,0.8120270916806236,0.1285515419760134
金龙鱼非转基因大豆油,33,0.5645964997569278,0.6911845514065422,0.6538558911588586
金龙鱼非转基因玉米油,33,1.138659320477501,1.3145390509981605,0.7414568844986649
金龙鱼非转基因葵花籽油,33,1.7630853994490352,2.015762282966239,0.6920394567159782
钉螺,310,0.7593968057069659,0.8003636555513298,0.116406941490576
银芽,34,0.3630634071810543,0.5185028561942008,0.3689643351572285
长寿果,33,0.2382109868740884,0.2962932016079224,0.3871606334841638
青柚,33,0.0,0.0,1.0
青苹果,33,1.1556001188354126,1.3160239992489298,0.0096173429988993
青蒜,259,0.8035133724403726,0.996791339214758,0.0095822067959778
青蛤,310,0.4345658537032228,0.5078686910326535,0.6994306059128887
青豆,66,0.3741200756126128,0.4643535000976501,0.8064805186255253
青豌豆,33,0.0,0.0,1.0
青鱼,310,0.0802443649341458,0.1200525437226886,0.2224268722879527
非转基因九三大豆油,33,0.6532909306973481,0.8105149506496461,0.8313726212347047
面包蟹,310,6.47318686670448,8.87993873448975,0.8251920519187361
韭黄,34,1.052258122500337,1.326845010922162,0.0374088014385991
首农双河秋田小町,33,0.0,0.0,1.0
首农双河长粒香大米,33,0.0,0.0,1.0
香椿,36,18.579815529815527,23.9184056745211,0.0831911615664923
香芋头,34,0.7734687457870847,0.9017208441829684,0.3835421178264266
香芹,259,0.6978257191483375,0.8606042467727169,0.0320577475753856
香葱,259,0.5832155886407481,0.8538162998469613,0.0860693043293979
香蕉干,33,0.2100601604278074,0.2847441242483426,0.7193634754259273
香蕉西葫,34,3.695501730103806,4.568299129942917,0.0117979509533191
马蹄笋,30,4.355736002966258,5.493504214541459,0.384839284528732
高山娃娃,34,0.5387633128117557,0.7516481538579939,0.0013592676436716
高粱米,33,0.0486225895316804,0.0573795794687424,0.4466911764705883
鱼腥草叶,34,0.8783804430863256,1.102582320026572,0.1061631006932321
鱼腥草根,34,1.4586617534714417,1.800605060157005,0.0045263103430435
鱿鱼,620,2.810463762073833,2.969689855619484,0.0771800929079177
鲁花花生油,33,0.3727920920434292,0.4797526325632384,0.8146101635920647
鲁花非转基因大豆油,33,0.5025657645978504,0.5740193293441935,0.5514705882352936
鲍鱼,930,2.4894130837819364,2.9637710910720694,0.0100190480526749
鲍鱼果,33,0.0,0.0,1.0
鲐鲅,310,0.1464241665714594,0.1625549107325333,0.626784845059749
鲜竹笋,7,1.2244897959183676,1.47426910289645,0.6134301270417419
鲟鱼,310,0.7970714647060285,1.0964631670023546,0.6014254025450843
鲢鱼,620,0.3433147400017572,0.3708617795945744,0.0260914186242565
鲤鱼,620,0.3594641902555189,0.4249949729188875,0.1664651882960435
鲫鱼,930,1.1253793289701628,1.3452418722456845,0.01206464881308
鲶鱼,310,0.0124717236026725,0.0482395539926332,0.0287515999125903
鲽鱼,276,0.1395581282859236,0.1749897110262443,0.2800568865550816
鳕鱼,310,0.0,0.0,1.0
鸡头,360,0.0,0.0,1.0
鸡心,360,0.2003786882881564,0.2291948405747755,0.6127037423168635
鸡排腿,360,0.1021886145907427,0.1235077486638791,0.7930534006241996
鸡架子,360,0.0951718802318909,0.1090462971960497,0.2342468344459757
鸡毛菜,258,2.759144270449256,3.639204601992646,0.0007124344340554
鸡油,360,0.0719365570450503,0.0870002484684533,0.4035883854257417
鸡爪,360,0.3817607606854532,0.4863453878942828,0.7237528382088054
鸡琵琶腿,360,0.1784831560438233,0.2113426052427022,0.8429026007382926
鸡翅,360,0.1246802347416563,0.212003119548025,0.1645200747033363
鸡翅中,360,0.3923015552531984,0.4967965060804606,0.6604529772214607
鸡翅尖,360,0.0303430362926708,0.0525654600470423,0.1574086219801083
鸡翅根,360,0.1356372200659983,0.1780511113711143,0.8942552645285756
鸡肝,360,0.0,0.0,1.0
鸡胗,360,0.323815838175668,0.4178364550516847,0.8458450651351955
鸡胸,360,0.0842799154495456,0.1066371759337616,0.811406477219748
鸡脖子,360,0.0459940358883845,0.0676795679069151,0.2446779813867504
鸡边腿,360,0.0892329177851448,0.1102139107227938,0.6851243384045991
鸭头,360,0.6415127879263659,0.7689212560657399,0.7909490724385843
鸭心,360,0.0718640758473502,0.0924946409144265,0.2198358317421493
鸭肝,360,0.4326705879860755,0.5045338859356553,0.6978803647511783
鸭肠,360,0.2113188873485249,0.2281561442440125,0.6652098005133351
鸭胗,360,0.6031223695570347,0.8286360490241247,0.2637141332125036
鸭脖子,360,1.2667651095701753,1.5405497402971362,0.0936496213769819
鸭腿,360,0.2103755628353709,0.2332091915863129,0.0162000312052276
鸵鸟蛋,360,8.247752148626736,9.446700019061224,0.0691353274641854
鸽子蛋,360,0.2764731014537815,0.316291965520307,0.276814482500838
鹅蛋,360,0.6034393181260262,0.8816453056117615,0.0001032180428056
鹌鹑蛋,360,0.4276212373609423,0.5263314392387072,0.2486883377798135
麦仁,33,0.0486225895316804,0.0573795794687424,0.4466911764705883
黄心菜,249,0.7704135698123495,0.9361012447378289,0.3459653905826091
