数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
山鸡蛋,325,0.0485360607024161,0.0038996177852735,-0.5745935679192804
巴旦木,33,0.0001869201660156,3.493914846330881e-08,0.0
帝王蟹,310,9.916994292160556,134.19682862991772,-0.7256809308526142
带子,310,0.068359375,0.0046730041503906,0.0
带鱼,1860,1.2026322924572488,3.107300127392455,0.8322145674623808
平鱼,1240,0.6520542863939633,0.8082089176424372,0.9942083576875956
开心果,33,0.4149456024169922,0.1722085175060783,0.0
快菜,259,1.5054437418778737,2.9617364765356533,-7.011553674127553
情人梅,33,0.000166893005371,2.7853275241795927e-08,0.0
慈姑,34,3.387287139892578,11.583228040399264,-184.3316486463882
扇贝,930,1.6813188280378069,5.00000882470344,0.864641751342811
护心肉,360,0.4082061543184168,0.2898904812601519,0.07745795915558
散生菜,259,2.0461676915486646,5.99556082464976,-12.809353146986023
散鸡蛋,360,0.2568994437946993,0.0971963309490619,-0.65641777285395
整牛,360,0.1632504048066983,0.052890558407232,0.1575754978263375
整羊,360,1.0682185116936185,1.9080376881852057,-0.0151612323286602
文蛤,310,0.0811119079589843,0.0065791416127467,0.0
新奇士,33,1.0540122985839844,1.113094007159816,0.0
新疆干枣,33,0.0203409194946289,0.0004535268180916,0.0
无花果,33,2.1203756332397425,4.496057566570001,0.0
普核桃,33,0.0005693435668945,3.241520971641876e-07,0.0
月牙骨,54,0.9802227020263672,0.9608365455678722,0.0
朝天椒,34,0.7745513916015625,0.7705588195858581,-11.32894111337373
木耳菜,259,2.263435502847036,5.647166933967649,-2.381255877302876
杏核,33,0.1489400863647461,0.0222014195505835,0.0
杏肉,33,2.0499963760375977,4.2028012470636895,0.0
松子,33,0.00164794921875,2.7157366275787358e-06,0.0
松花江大米,33,3.013610839852632e-05,9.081850294077283e-10,0.0
松花江秋天小町米,33,2.8610229296788248e-08,8.185452204148005e-16,0.0
松花蛋,360,0.0293120328117821,0.0016649060752152,-4.309328063307085
松花鱼,310,0.6969493339801657,0.5984963308249556,-8.679527196611298
柠檬,33,2.8246517181396484,8.055923233718204,0.0
柴鸡蛋,360,0.3716978555567125,0.1718441220634408,-2.5586332590861645
核桃仁,33,0.0004482269287109,2.0090737962163985e-07,0.0
桂圆,33,0.1103882789611816,0.012285662560771,0.0
桂鱼,310,2.056951851680361,6.772302498173617,-2.4238090778262777
梅花肉,360,1.0119545880485978,1.3714597300897142,-1.2011904866139682
梅花骨,360,1.022624913383933,1.4141997371499362,-0.5996231860521786
棒骨,360,0.2303701849544749,0.1050074403027097,0.2883042814807918
椰青,33,0.8323068618774414,0.6927687101460833,0.0
榴莲,49,9.43312136332194,90.77696289497663,-51.70920426159935
樱桃萝卜,259,0.8275174677371977,1.3402256076544878,-0.4878767057454802
武昌鱼,310,0.218916498381516,0.0563359115038988,0.0888749697157892
母梭子蟹,310,7.705470907277063,62.9322503594467,-12.74701884475194
母河蟹,507,4.680676907909159,26.828518903378573,0.1012553784643766
毛榛子,33,0.0013351440429687,1.7826096154749391e-06,0.0
毛豆仁,34,7.247374534606934,53.50195761971736,-213.00783047886944
毛钳,310,0.3836332189625707,0.2956931765242157,0.0
水萝卜,242,0.5072146529736726,0.4261037315812466,-2.2004667614152984
汇福大豆油,33,3.754861831665039,14.184640458996,0.0
江米面,66,0.0074643802642821,5.653092408965594e-05,0.9895313103537674
沙葁,34,1.6228580474853516,2.6347904733747782,0.0
油菜,259,0.8091868311166763,0.8928236258181341,-4.83217270246089
油麦菜,259,1.8794888158639271,4.043851043698653,-2.0943317185923944
法香,34,14.295292854309082,237.76375060572357,-6.191342173330012
波士顿龙虾,310,10.770605679216056,193.77359319450977,-0.3561934203814225
泥鳅,310,0.259864774243585,0.0734960731853224,0.0
活珠子,325,0.0366232041389711,0.0029366732910612,-1.613095400657298
海虹,310,0.1688402932265709,0.0704821679009204,0.0
海蜇丝,310,0.0247787113847403,0.000667480277939,0.0
海蜇头,310,0.1602019277112237,0.0275810431673782,0.0
海蜇皮,310,0.0028896331787109,8.349979907507077e-06,0.0
海螺,930,0.2362808395218063,0.1737127443394146,0.9927212617566712
海鲈鱼,310,0.2220372824833293,0.0493021468674065,0.0
淘汰鸡,720,0.2647541972569056,0.1221832063209189,0.6030935150439845
淡水鲈鱼,310,0.2845605324054586,0.1079976906534723,-2.633042313582809
清江鱼,310,0.0600814819335937,0.0036097844713367,0.0
澳洲龙虾,144,24.95935528094952,656.1180047123478,-35.961314265462256
火参果,33,0.6276974678039551,0.3948235023676716,0.0
火龙果,33,1.105065107345581,1.2234223690876431,0.0
熟腰果,33,1.7254734039306676,2.977347715328518,0.0
熟鸭蛋,360,0.1208758073694565,0.021701796870783,-0.9297905525096348
燕鲅,310,0.1458206176757812,0.0212636525393463,0.0
燕麦,33,0.1641569137573242,0.0269474923343295,0.0
爆花玉米,33,0.0,0.0,1.0
牛上脑,360,0.6064353269689223,0.5022962255885325,-4.47787204509758
牛前腱,360,4.418959000531365,31.944948806376917,-3.4502724536239717
牛前腿,360,0.5272831636316636,0.3302790520948988,-5.902645590448867
牛后腱,360,4.128462679245892,30.426080803521792,-2.9373725969854694
牛后腿,360,0.2059758130241842,0.0782616757167167,-0.6356248068433823
