一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-19
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-17
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-16
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-15
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-14
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-13
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-12
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-10
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-09
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-08
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-07
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-06
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-05
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-03
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-02
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-11-01
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-10-31
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-10-30
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-10-28
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-10-27
水产,淡水鱼,清江鱼,8.5,9.75,11.0,斤,2023-10-26
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-25
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-24
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-23
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-22
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-20
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-19
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-18
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-17
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-16
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-15
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-13
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-12
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-11
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-10
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-09
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-08
水产,淡水鱼,清江鱼,9.0,10.0,11.0,斤,2023-10-07
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-10-06
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-10-05
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-10-04
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-10-01
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-29
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-28
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-27
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-26
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-25
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-24
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-22
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-21
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-20
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-19
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-18
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-17
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-15
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-14
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-13
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-12
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-11
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-10
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-08
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-07
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-06
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-05
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-04
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-03
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-09-01
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-31
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-30
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-29
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-28
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-27
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-25
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-24
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-23
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-22
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-21
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-20
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-18
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-17
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-16
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-15
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-08-14
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-08-13
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-08-11
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-08-10
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-08-09
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-08-08
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-08-07
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-08-06
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-08-04
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-03
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-02
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-08-01
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-31
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-30
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-28
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-27
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-26
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-25
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-24
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-23
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-21
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-20
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-19
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-18
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-17
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-16
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-14
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-13
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-12
水产,淡水鱼,清江鱼,10.0,11.0,12.0,斤,2023-07-11
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-07-10
水产,淡水鱼,清江鱼,10.5,11.25,12.0,斤,2023-07-09
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-07-07
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-07-06
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-07-05
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-07-04
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-07-03
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-07-02
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-06-30
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-06-29
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-06-28
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-06-27
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-06-26
水产,淡水鱼,清江鱼,11.0,12.0,13.0,斤,2023-06-25
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-23
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-22
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-21
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-20
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-19
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-18
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-16
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-15
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-14
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-13
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-06-12
水产,淡水鱼,清江鱼,12.0,13.0,14.0,斤,2023-06-11
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-06-09
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-06-08
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-06-07
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-06-06
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-06-05
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-06-04
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-06-02
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-06-01
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-31
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-30
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-29
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-28
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-26
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-25
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-24
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-23
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-22
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-21
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-21
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-19
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-18
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-17
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-16
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-15
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-14
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-12
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-11
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-10
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-09
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-08
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-07
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-05
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-04
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-03
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-02
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-05-01
水产,淡水鱼,清江鱼,12.5,13.25,14.0,斤,2023-04-30
水产,淡水鱼,清江鱼,12.5,13.25,14.0,斤,2023-04-28
水产,淡水鱼,清江鱼,12.5,13.25,14.0,斤,2023-04-27
水产,淡水鱼,清江鱼,12.5,13.25,14.0,斤,2023-04-26
水产,淡水鱼,清江鱼,12.5,13.25,14.0,斤,2023-04-25
水产,淡水鱼,清江鱼,12.5,13.25,14.0,斤,2023-04-24
水产,淡水鱼,清江鱼,12.5,13.25,14.0,斤,2023-04-23
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-21
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-20
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-19
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-18
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-16
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-14
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-14
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-13
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-12
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-11
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-10
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-09
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-07
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-06
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-05
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-04
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-03
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-04-02
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-03-31
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-03-30
水产,淡水鱼,清江鱼,13.0,13.5,14.0,斤,2023-03-29
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-28
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-27
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-25
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-24
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-23
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-22
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-21
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-20
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-19
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-17
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-16
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-15
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-14
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-13
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-12
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-10
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-09
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-08
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-07
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-06
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-05
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-03
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-02
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-03-01
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-28
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-27
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-26
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-24
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-23
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-22
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-21
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-20
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-19
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-17
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-16
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-15
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-14
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-13
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-12
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-10
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-09
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-08
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-07
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-06
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-05
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-03
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-02
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-02-01
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-31
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-30
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-29
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-28
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-20
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-19
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-18
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-17
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-16
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-15
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-13
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-12
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-11
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-10
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-09
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-08
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-07
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-06
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-05
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-04
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-03
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-02
水产,淡水鱼,清江鱼,12.0,12.5,13.0,斤,2023-01-01
